image_id,document_id,person_id,split,doc_type,forgery_category,control_index,label,quality_tier,template_variant,naming_stratum,pan_fifth_source,forgery_field,forgery_detail,c1_op,c1_field,rule_gt_verdict,rule_ocr_verdict,expected_rule,width,height,jpeg_q_capture,phash,file
P000275_aadhaar_C2_clean,P000275_aadhaar_C2,P000275,train,aadhaar,C2,,1,clean,2,mononymic,mononym,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,984,620,90,11478373998561128591,images/train/aadhaar/P000275_aadhaar_C2_clean.jpg
P000275_aadhaar_C2_mild,P000275_aadhaar_C2,P000275,train,aadhaar,C2,,1,mild,2,mononymic,mononym,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,711,448,70,11460359600053743759,images/train/aadhaar/P000275_aadhaar_C2_mild.jpg
P000275_aadhaar_C2_severe,P000275_aadhaar_C2,P000275,train,aadhaar,C2,,1,severe,2,mononymic,mononym,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,700,441,58,10325452511130087599,images/train/aadhaar/P000275_aadhaar_C2_severe.jpg
P000275_aadhaar_C3_clean,P000275_aadhaar_C3,P000275,train,aadhaar,C3,,1,clean,2,mononymic,mononym,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,967,610,95,11460359600051648655,images/train/aadhaar/P000275_aadhaar_C3_clean.jpg
P000275_aadhaar_C3_mild,P000275_aadhaar_C3,P000275,train,aadhaar,C3,,1,mild,2,mononymic,mononym,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,715,450,74,11460359634413473935,images/train/aadhaar/P000275_aadhaar_C3_mild.jpg
P000275_aadhaar_C3_severe,P000275_aadhaar_C3,P000275,train,aadhaar,C3,,1,severe,2,mononymic,mononym,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,FAIL,PASS,524,330,57,18377888627693768847,images/train/aadhaar/P000275_aadhaar_C3_severe.jpg
P000275_aadhaar_C4_clean,P000275_aadhaar_C4,P000275,train,aadhaar,C4,,1,clean,2,mononymic,mononym,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,998,629,90,11460359600053743759,images/train/aadhaar/P000275_aadhaar_C4_clean.jpg
P000275_aadhaar_C4_mild,P000275_aadhaar_C4,P000275,train,aadhaar,C4,,1,mild,2,mononymic,mononym,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,741,467,84,11460359634413965455,images/train/aadhaar/P000275_aadhaar_C4_mild.jpg
P000275_aadhaar_C4_severe,P000275_aadhaar_C4,P000275,train,aadhaar,C4,,1,severe,2,mononymic,mononym,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,558,352,51,16072045635659952271,images/train/aadhaar/P000275_aadhaar_C4_severe.jpg
P000275_pan_C00_clean,P000275_pan_C00,P000275,train,pan,C0,0,0,clean,2,mononymic,mononym,,,,,PASS,PASS,PASS,943,594,96,15725766509582441149,images/train/pan/P000275_pan_C00_clean.jpg
P000275_pan_C00_mild,P000275_pan_C00,P000275,train,pan,C0,0,0,mild,2,mononymic,mononym,,,,,PASS,PASS,PASS,789,498,70,15725766440896518845,images/train/pan/P000275_pan_C00_mild.jpg
P000275_pan_C00_severe,P000275_pan_C00,P000275,train,pan,C0,0,0,severe,2,mononymic,mononym,,,,,PASS,PASS,PASS,517,326,48,15725766440896518845,images/train/pan/P000275_pan_C00_severe.jpg
P000275_pan_C01_clean,P000275_pan_C01,P000275,train,pan,C0,1,0,clean,2,mononymic,mononym,,,,,PASS,PASS,PASS,953,601,90,15725766509582441149,images/train/pan/P000275_pan_C01_clean.jpg
P000275_pan_C01_mild,P000275_pan_C01,P000275,train,pan,C0,1,0,mild,2,mononymic,mononym,,,,,PASS,PASS,PASS,790,498,77,15725766475285617341,images/train/pan/P000275_pan_C01_mild.jpg
P000275_pan_C01_severe,P000275_pan_C01,P000275,train,pan,C0,1,0,severe,2,mononymic,mononym,,,,,PASS,PASS,PASS,607,383,52,15725766474719386301,images/train/pan/P000275_pan_C01_severe.jpg
P000275_pan_C1_clean,P000275_pan_C1,P000275,train,pan,C1,,1,clean,2,mononymic,mononym,,,patch_splice,background,PASS,PASS,PASS,933,588,93,15725766509582441149,images/train/pan/P000275_pan_C1_clean.jpg
P000275_pan_C1_mild,P000275_pan_C1,P000275,train,pan,C1,,1,mild,2,mononymic,mononym,,,patch_splice,background,PASS,PASS,PASS,763,481,81,15725766509582441149,images/train/pan/P000275_pan_C1_mild.jpg
P000275_pan_C1_severe,P000275_pan_C1,P000275,train,pan,C1,,1,severe,2,mononymic,mononym,,,patch_splice,background,PASS,PASS,PASS,570,359,56,15725766475285617341,images/train/pan/P000275_pan_C1_severe.jpg
P000275_pan_C2_clean,P000275_pan_C2,P000275,train,pan,C2,,1,clean,2,mononymic,mononym,pan_number,format_length,,,FAIL,FAIL,FAIL,951,599,91,11114080525045029565,images/train/pan/P000275_pan_C2_clean.jpg
P000275_pan_C2_mild,P000275_pan_C2,P000275,train,pan,C2,,1,mild,2,mononymic,mononym,pan_number,format_length,,,FAIL,FAIL,FAIL,903,569,70,11114150894321883829,images/train/pan/P000275_pan_C2_mild.jpg
P000275_pan_C2_severe,P000275_pan_C2,P000275,train,pan,C2,,1,severe,2,mononymic,mononym,pan_number,format_length,,,FAIL,FAIL,FAIL,528,333,48,15725766544005094069,images/train/pan/P000275_pan_C2_severe.jpg
P000275_pan_C3_clean,P000275_pan_C3,P000275,train,pan,C3,,1,clean,2,mononymic,mononym,pan_number,"p5 V->X, name initials {V}",,,FAIL,FAIL,FAIL,955,602,91,15725766509582441149,images/train/pan/P000275_pan_C3_clean.jpg
P000275_pan_C3_mild,P000275_pan_C3,P000275,train,pan,C3,,1,mild,2,mononymic,mononym,pan_number,"p5 V->X, name initials {V}",,,FAIL,FAIL,FAIL,899,567,84,15725766475222702781,images/train/pan/P000275_pan_C3_mild.jpg
P000275_pan_C3_severe,P000275_pan_C3,P000275,train,pan,C3,,1,severe,2,mononymic,mononym,pan_number,"p5 V->X, name initials {V}",,,FAIL,FAIL,FAIL,628,396,63,11114150825602407101,images/train/pan/P000275_pan_C3_severe.jpg
P000275_pan_C4_clean,P000275_pan_C4,P000275,train,pan,C4,,1,clean,2,mononymic,mononym,pan_number,"fabricated identifier, valid format, category and cross-field consistency",,,PASS,PASS,PASS,945,595,92,11114080490718845629,images/train/pan/P000275_pan_C4_clean.jpg
P000275_pan_C4_mild,P000275_pan_C4,P000275,train,pan,C4,,1,mild,2,mononymic,mononym,pan_number,"fabricated identifier, valid format, category and cross-field consistency",,,PASS,PASS,PASS,716,451,77,11132094855384488629,images/train/pan/P000275_pan_C4_mild.jpg
P000275_pan_C4_severe,P000275_pan_C4,P000275,train,pan,C4,,1,severe,2,mononymic,mononym,pan_number,"fabricated identifier, valid format, category and cross-field consistency",,,PASS,PASS,PASS,677,427,50,11114080525011475165,images/train/pan/P000275_pan_C4_severe.jpg
P000276_aadhaar_C00_clean,P000276_aadhaar_C00,P000276,train,aadhaar,C0,0,0,clean,1,initial_first,given_name,,,,,PASS,PASS,PASS,939,592,90,15729425697331901546,images/train/aadhaar/P000276_aadhaar_C00_clean.jpg
P000276_aadhaar_C00_mild,P000276_aadhaar_C00,P000276,train,aadhaar,C0,0,0,mild,1,initial_first,given_name,,,,,PASS,PASS,PASS,728,459,81,15729425697331639914,images/train/aadhaar/P000276_aadhaar_C00_mild.jpg
P000276_aadhaar_C00_severe,P000276_aadhaar_C00,P000276,train,aadhaar,C0,0,0,severe,1,initial_first,given_name,,,,,PASS,PASS,PASS,540,340,53,15729707172308342378,images/train/aadhaar/P000276_aadhaar_C00_severe.jpg
P000276_aadhaar_C01_clean,P000276_aadhaar_C01,P000276,train,aadhaar,C0,1,0,clean,1,initial_first,given_name,,,,,PASS,PASS,PASS,956,603,93,15729425697331901546,images/train/aadhaar/P000276_aadhaar_C01_clean.jpg
P000276_aadhaar_C01_mild,P000276_aadhaar_C01,P000276,train,aadhaar,C0,1,0,mild,1,initial_first,given_name,,,,,PASS,PASS,PASS,876,552,75,15711411298822159978,images/train/aadhaar/P000276_aadhaar_C01_mild.jpg
P000276_aadhaar_C01_severe,P000276_aadhaar_C01,P000276,train,aadhaar,C0,1,0,severe,1,initial_first,given_name,,,,,PASS,PASS,PASS,566,357,61,11127028353135703594,images/train/aadhaar/P000276_aadhaar_C01_severe.jpg
P000276_aadhaar_C1_clean,P000276_aadhaar_C1,P000276,train,aadhaar,C1,,1,clean,1,initial_first,given_name,,,resample_patch,dob,PASS,PASS,PASS,937,591,96,15729425697331901546,images/train/aadhaar/P000276_aadhaar_C1_clean.jpg
P000276_aadhaar_C1_mild,P000276_aadhaar_C1,P000276,train,aadhaar,C1,,1,mild,1,initial_first,given_name,,,resample_patch,dob,PASS,PASS,PASS,877,553,79,15729425697331639914,images/train/aadhaar/P000276_aadhaar_C1_mild.jpg
P000276_aadhaar_C1_severe,P000276_aadhaar_C1,P000276,train,aadhaar,C1,,1,severe,1,initial_first,given_name,,,resample_patch,dob,PASS,PASS,PASS,701,442,56,15725221096147531306,images/train/aadhaar/P000276_aadhaar_C1_severe.jpg
P000276_aadhaar_C2_clean,P000276_aadhaar_C2,P000276,train,aadhaar,C2,,1,clean,1,initial_first,given_name,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,944,595,92,15729425697331901546,images/train/aadhaar/P000276_aadhaar_C2_clean.jpg
P000276_aadhaar_C2_mild,P000276_aadhaar_C2,P000276,train,aadhaar,C2,,1,mild,1,initial_first,given_name,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,900,567,74,15729425697331901546,images/train/aadhaar/P000276_aadhaar_C2_mild.jpg
P000276_aadhaar_C2_severe,P000276_aadhaar_C2,P000276,train,aadhaar,C2,,1,severe,1,initial_first,given_name,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,588,371,45,14558771269192021611,images/train/aadhaar/P000276_aadhaar_C2_severe.jpg
P000276_aadhaar_C3_clean,P000276_aadhaar_C3,P000276,train,aadhaar,C3,,1,clean,1,initial_first,given_name,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,984,620,94,15729425697331901546,images/train/aadhaar/P000276_aadhaar_C3_clean.jpg
P000276_aadhaar_C3_mild,P000276_aadhaar_C3,P000276,train,aadhaar,C3,,1,mild,1,initial_first,given_name,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,780,492,80,15729425697331639914,images/train/aadhaar/P000276_aadhaar_C3_mild.jpg
P000276_aadhaar_C3_severe,P000276_aadhaar_C3,P000276,train,aadhaar,C3,,1,severe,1,initial_first,given_name,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,FAIL,PASS,631,398,51,11117739678904514154,images/train/aadhaar/P000276_aadhaar_C3_severe.jpg
P000276_aadhaar_C4_clean,P000276_aadhaar_C4,P000276,train,aadhaar,C4,,1,clean,1,initial_first,given_name,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,944,595,95,15729425697331901546,images/train/aadhaar/P000276_aadhaar_C4_clean.jpg
P000276_aadhaar_C4_mild,P000276_aadhaar_C4,P000276,train,aadhaar,C4,,1,mild,1,initial_first,given_name,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,818,516,75,11117739678921028718,images/train/aadhaar/P000276_aadhaar_C4_mild.jpg
P000276_aadhaar_C4_severe,P000276_aadhaar_C4,P000276,train,aadhaar,C4,,1,severe,1,initial_first,given_name,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,658,415,64,15711411298822159978,images/train/aadhaar/P000276_aadhaar_C4_severe.jpg
P000276_pan_C00_clean,P000276_pan_C00,P000276,train,pan,C0,0,0,clean,1,initial_first,given_name,,,,,PASS,FAIL,PASS,984,620,92,11492192356160010316,images/train/pan/P000276_pan_C00_clean.jpg
P000276_pan_C00_mild,P000276_pan_C00,P000276,train,pan,C0,0,0,mild,1,initial_first,given_name,,,,,PASS,FAIL,PASS,838,528,84,11483176635690154092,images/train/pan/P000276_pan_C00_mild.jpg
P000276_pan_C00_severe,P000276_pan_C00,P000276,train,pan,C0,0,0,severe,1,initial_first,given_name,,,,,PASS,FAIL,PASS,517,326,52,11473025669464619390,images/train/pan/P000276_pan_C00_severe.jpg
P000276_pan_C01_clean,P000276_pan_C01,P000276,train,pan,C0,1,0,clean,1,initial_first,given_name,,,,,PASS,FAIL,PASS,970,612,90,11483176360812247149,images/train/pan/P000276_pan_C01_clean.jpg
P000276_pan_C01_mild,P000276_pan_C01,P000276,train,pan,C0,1,0,mild,1,initial_first,given_name,,,,,PASS,FAIL,PASS,818,516,83,16103869577420634190,images/train/pan/P000276_pan_C01_mild.jpg
P000276_pan_C01_severe,P000276_pan_C01,P000276,train,pan,C0,1,0,severe,1,initial_first,given_name,,,,,PASS,FAIL,PASS,549,346,54,11469647969744091518,images/train/pan/P000276_pan_C01_severe.jpg
P000276_pan_C1_clean,P000276_pan_C1,P000276,train,pan,C1,,1,clean,1,initial_first,given_name,,,local_recompression,father_name,PASS,FAIL,PASS,966,609,93,10339262330338048077,images/train/pan/P000276_pan_C1_clean.jpg
P000276_pan_C1_mild,P000276_pan_C1,P000276,train,pan,C1,,1,mild,1,initial_first,given_name,,,local_recompression,father_name,PASS,FAIL,PASS,878,554,78,10330255131083307087,images/train/pan/P000276_pan_C1_mild.jpg
P000276_pan_C1_severe,P000276_pan_C1,P000276,train,pan,C1,,1,severe,1,initial_first,given_name,,,local_recompression,father_name,PASS,FAIL,PASS,603,380,59,10339244463408314478,images/train/pan/P000276_pan_C1_severe.jpg
P000276_pan_C2_clean,P000276_pan_C2,P000276,train,pan,C2,,1,clean,1,initial_first,given_name,pan_number,category,,,FAIL,FAIL,FAIL,949,599,96,10339262055460141389,images/train/pan/P000276_pan_C2_clean.jpg
P000276_pan_C2_mild,P000276_pan_C2,P000276,train,pan,C2,,1,mild,1,initial_first,given_name,pan_number,category,,,FAIL,FAIL,FAIL,886,559,77,11483739310765668430,images/train/pan/P000276_pan_C2_mild.jpg
P000276_pan_C2_severe,P000276_pan_C2,P000276,train,pan,C2,,1,severe,1,initial_first,given_name,pan_number,category,,,FAIL,FAIL,FAIL,612,386,54,11478672898758043758,images/train/pan/P000276_pan_C2_severe.jpg
P000276_pan_C3_clean,P000276_pan_C3,P000276,train,pan,C3,,1,clean,1,initial_first,given_name,pan_number,"p5 I->P, name initials {G,I}",,,FAIL,FAIL,FAIL,965,609,94,10339262330338048077,images/train/pan/P000276_pan_C3_clean.jpg
P000276_pan_C3_mild,P000276_pan_C3,P000276,train,pan,C3,,1,mild,1,initial_first,given_name,pan_number,"p5 I->P, name initials {G,I}",,,FAIL,FAIL,FAIL,787,496,86,16103869578494376012,images/train/pan/P000276_pan_C3_mild.jpg
P000276_pan_C3_severe,P000276_pan_C3,P000276,train,pan,C3,,1,severe,1,initial_first,given_name,pan_number,"p5 I->P, name initials {G,I}",,,FAIL,FAIL,FAIL,687,433,55,10330237539568351278,images/train/pan/P000276_pan_C3_severe.jpg
P000276_pan_C4_clean,P000276_pan_C4,P000276,train,pan,C4,,1,clean,1,initial_first,given_name,pan_number,"fabricated identifier, valid format, category and cross-field consistency",,,PASS,PASS,PASS,942,594,91,11483176360812247373,images/train/pan/P000276_pan_C4_clean.jpg
P000276_pan_C4_mild,P000276_pan_C4,P000276,train,pan,C4,,1,mild,1,initial_first,given_name,pan_number,"fabricated identifier, valid format, category and cross-field consistency",,,PASS,PASS,PASS,819,517,71,10330255131217522798,images/train/pan/P000276_pan_C4_mild.jpg
P000276_pan_C4_severe,P000276_pan_C4,P000276,train,pan,C4,,1,severe,1,initial_first,given_name,pan_number,"fabricated identifier, valid format, category and cross-field consistency",,,PASS,PASS,PASS,615,388,49,16077675087412750350,images/train/pan/P000276_pan_C4_severe.jpg
P000277_aadhaar_C00_clean,P000277_aadhaar_C00,P000277,val,aadhaar,C0,0,0,clean,0,mononymic,mononym,,,,,PASS,PASS,PASS,975,615,91,11461503074966853647,images/val/aadhaar/P000277_aadhaar_C00_clean.jpg
P000277_aadhaar_C00_mild,P000277_aadhaar_C00,P000277,val,aadhaar,C0,0,0,mild,0,mononymic,mononym,,,,,PASS,PASS,PASS,837,528,86,11479517464886335503,images/val/aadhaar/P000277_aadhaar_C00_mild.jpg
P000277_aadhaar_C00_severe,P000277_aadhaar_C00,P000277,val,aadhaar,C0,0,0,severe,0,mononymic,mononym,,,,,PASS,PASS,PASS,547,345,48,10326578376681384109,images/val/aadhaar/P000277_aadhaar_C00_severe.jpg
P000277_aadhaar_C01_clean,P000277_aadhaar_C01,P000277,val,aadhaar,C0,1,0,clean,0,mononymic,mononym,,,,,PASS,PASS,PASS,962,606,91,11461503066376927247,images/val/aadhaar/P000277_aadhaar_C01_clean.jpg
P000277_aadhaar_C01_mild,P000277_aadhaar_C01,P000277,val,aadhaar,C0,1,0,mild,0,mononymic,mononym,,,,,PASS,PASS,PASS,902,569,81,11461503074967246863,images/val/aadhaar/P000277_aadhaar_C01_mild.jpg
P000277_aadhaar_C01_severe,P000277_aadhaar_C01,P000277,val,aadhaar,C0,1,0,severe,0,mononymic,mononym,,,,,PASS,PASS,PASS,685,432,46,10326578376683346063,images/val/aadhaar/P000277_aadhaar_C01_severe.jpg
P000277_aadhaar_C1_clean,P000277_aadhaar_C1,P000277,val,aadhaar,C1,,1,clean,0,mononymic,mononym,,,field_displacement,gender,PASS,PASS,PASS,952,600,90,11461503074966853647,images/val/aadhaar/P000277_aadhaar_C1_clean.jpg
P000277_aadhaar_C1_mild,P000277_aadhaar_C1,P000277,val,aadhaar,C1,,1,mild,0,mononymic,mononym,,,field_displacement,gender,PASS,PASS,PASS,728,459,70,11479499872698267791,images/val/aadhaar/P000277_aadhaar_C1_mild.jpg
P000277_aadhaar_C1_severe,P000277_aadhaar_C1,P000277,val,aadhaar,C1,,1,severe,0,mononymic,mononym,,,field_displacement,gender,PASS,PASS,PASS,590,372,55,11461485482781202575,images/val/aadhaar/P000277_aadhaar_C1_severe.jpg
P000277_aadhaar_C2_clean,P000277_aadhaar_C2,P000277,val,aadhaar,C2,,1,clean,0,mononymic,mononym,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,1000,631,95,11461503074966853647,images/val/aadhaar/P000277_aadhaar_C2_clean.jpg
P000277_aadhaar_C2_mild,P000277_aadhaar_C2,P000277,val,aadhaar,C2,,1,mild,0,mononymic,mononym,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,781,492,76,16073189016082774031,images/val/aadhaar/P000277_aadhaar_C2_mild.jpg
P000277_aadhaar_C2_severe,P000277_aadhaar_C2,P000277,val,aadhaar,C2,,1,severe,0,mononymic,mononym,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,620,391,58,16073171492616204431,images/val/aadhaar/P000277_aadhaar_C2_severe.jpg
P000277_aadhaar_C3_clean,P000277_aadhaar_C3,P000277,val,aadhaar,C3,,1,clean,0,mononymic,mononym,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,996,628,95,11461503074965018639,images/val/aadhaar/P000277_aadhaar_C3_clean.jpg
P000277_aadhaar_C3_mild,P000277_aadhaar_C3,P000277,val,aadhaar,C3,,1,mild,0,mononymic,mononym,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,810,510,81,11461503074965018639,images/val/aadhaar/P000277_aadhaar_C3_mild.jpg
P000277_aadhaar_C3_severe,P000277_aadhaar_C3,P000277,val,aadhaar,C3,,1,severe,0,mononymic,mononym,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,559,353,46,16082178691866751149,images/val/aadhaar/P000277_aadhaar_C3_severe.jpg
P000277_aadhaar_C4_clean,P000277_aadhaar_C4,P000277,val,aadhaar,C4,,1,clean,0,mononymic,mononym,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,998,629,94,11461503074966853647,images/val/aadhaar/P000277_aadhaar_C4_clean.jpg
P000277_aadhaar_C4_mild,P000277_aadhaar_C4,P000277,val,aadhaar,C4,,1,mild,0,mononymic,mononym,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,797,502,84,16073171501206108175,images/val/aadhaar/P000277_aadhaar_C4_mild.jpg
P000277_aadhaar_C4_severe,P000277_aadhaar_C4,P000277,val,aadhaar,C4,,1,severe,0,mononymic,mononym,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,625,394,53,10308563978174388367,images/val/aadhaar/P000277_aadhaar_C4_severe.jpg
P000277_pan_C00_clean,P000277_pan_C00,P000277,val,pan,C0,0,0,clean,2,mononymic,mononym,,,,,PASS,PASS,PASS,943,594,91,15725766543438600893,images/val/pan/P000277_pan_C00_clean.jpg
P000277_pan_C00_mild,P000277_pan_C00,P000277,val,pan,C0,0,0,mild,2,mononymic,mononym,,,,,PASS,PASS,PASS,906,571,84,11114080525011475133,images/val/pan/P000277_pan_C00_mild.jpg
P000277_pan_C00_severe,P000277_pan_C00,P000277,val,pan,C0,0,0,severe,2,mononymic,mononym,,,,,PASS,PASS,PASS,670,422,60,11118584124773063357,images/val/pan/P000277_pan_C00_severe.jpg
P000277_pan_C01_clean,P000277_pan_C01,P000277,val,pan,C0,1,0,clean,2,mononymic,mononym,,,,,PASS,PASS,PASS,968,611,95,15725766543438600893,images/val/pan/P000277_pan_C01_clean.jpg
P000277_pan_C01_mild,P000277_pan_C01,P000277,val,pan,C0,1,0,mild,2,mononymic,mononym,,,,,PASS,PASS,PASS,796,502,71,11114080525011475133,images/val/pan/P000277_pan_C01_mild.jpg
P000277_pan_C01_severe,P000277_pan_C01,P000277,val,pan,C0,1,0,severe,2,mononymic,mononym,,,,,PASS,PASS,PASS,689,435,46,15725784066905168573,images/val/pan/P000277_pan_C01_severe.jpg
P000277_pan_C1_clean,P000277_pan_C1,P000277,val,pan,C1,,1,clean,2,mononymic,mononym,,,local_recompression,dob,PASS,PASS,PASS,980,618,91,15725766543438600893,images/val/pan/P000277_pan_C1_clean.jpg
P000277_pan_C1_mild,P000277_pan_C1,P000277,val,pan,C1,,1,mild,2,mononymic,mononym,,,local_recompression,dob,PASS,PASS,PASS,876,552,82,11114150825036176061,images/val/pan/P000277_pan_C1_mild.jpg
P000277_pan_C1_severe,P000277_pan_C1,P000277,val,pan,C1,,1,severe,2,mononymic,mononym,,,local_recompression,dob,PASS,PASS,PASS,595,375,53,11114150825036176061,images/val/pan/P000277_pan_C1_severe.jpg
P000277_pan_C2_clean,P000277_pan_C2,P000277,val,pan,C2,,1,clean,2,mononymic,mononym,pan_number,category,,,FAIL,FAIL,FAIL,997,628,94,15725766543438600893,images/val/pan/P000277_pan_C2_clean.jpg
